ID,Hierarchy,Object,ShortName,Link,Length,Height,Depth,Row,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,WIND_KsLeft,WIND_KsRight,WIND_KsTop,WIND_KsBottCornice,Pilaster,Arch
THL_FAS_ID160818135327_1,2,Aedi,Ädi_MRIS_MGi_RhLEI,MRIS_MGi_RhLEI,"2,301362991","2,717489243","0,4859104156",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_100,1,FS8,FS8_SWFas_RhLEI,SWFas_RhLEI,"0,456073761","0,4476548582","0,1400003434",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1000,1,GeS3,GeS3_MGes_Port1_SWFas_RhLEI,MGes_Port1_SWFas_RhLEI,"1,975330353","0,1302742958","0,3179807663",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1001,1,GeS2,GeS2_MGes_Port1_SWFas_RhLEI,MGes_Port1_SWFas_RhLEI,"0,5605506897","0,1356961727","0,4379405975",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1002,1,GeS1,GeS1_MGes_Port1_SWFas_RhLEI,MGes_Port1_SWFas_RhLEI,"0,3941802979","0,1103863716","0,4022827148",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1003,1,Kap1,Kap1_Pil03_Port1_SWFas_RhLEI,Pil03_Port1_SWFas_RhLEI,"0,3540992737","0,0782809258","0,3661928177",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1004,1,Kap2,Kap2_Pil03_Port1_SWFas_RhLEI,Pil03_Port1_SWFas_RhLEI,"0,2535324097","0,0430531502","0,3290777206",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1005,1,Sch1,Sch1_Pil03_Port1_SWFas_RhLEI,Pil03_Port1_SWFas_RhLEI,"0,2535324097","0,2869362831","0,3156642914",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1006,1,Sch2,Sch2_Pil03_Port1_SWFas_RhLEI,Pil03_Port1_SWFas_RhLEI,"0,2535324097","1,287693024","0,3156642914",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1007,1,Bs,Bs_Pil03_Port1_SWFas_RhLEI,Pil03_Port1_SWFas_RhLEI,"0,3677902222","0,0658552647","0,3629045486",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1008,1,Kap1,Kap1_Pil04_Port1_SWFas_RhLEI,Pil04_Port1_SWFas_RhLEI,"0,3540992737","0,0984282494","0,3661928177",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1009,1,Kap2,Kap2_Pil04_Port1_SWFas_RhLEI,Pil04_Port1_SWFas_RhLEI,"0,2488555908","0,0395007134","0,3206930161",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_101,1,FS9,FS9_SWFas_RhLEI,SWFas_RhLEI,"0,5476322174","0,4142276049","0,1400003434",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1010,1,Sch1,Sch1_Pil04_Port1_SWFas_RhLEI,Pil04_Port1_SWFas_RhLEI,"0,2488555908","0,2416381836","0,3156642914",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1011,1,Sch2,Sch2_Pil04_Port1_SWFas_RhLEI,Pil04_Port1_SWFas_RhLEI,"0,2488555908","1,32883215","0,3156642914",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1012,1,Bs,Bs_Pil04_Port1_SWFas_RhLEI,Pil04_Port1_SWFas_RhLEI,"0,3677902222","0,0543100834","0,3751659393",0,0,0,0,0,0,0,0,0,0,1,0
THL_FAS_ID160818135327_1013,1,GeS21,GeS21_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,3320617676","0,0599308014","0,344625473",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1014,1,GeS20,GeS20_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,417755127","0,0599308014","0,2920084",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1015,1,GeS19,GeS19_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,3364105225","0,0599308014","0,2920084",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1016,1,GeS18,GeS18_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"1,428142548","0,0599308014","0,2920084",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1017,1,GeS17,GeS17_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,3286323547","0,0599308014","0,344625473",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1018,1,GeS16,GeS16_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,2772827148","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1019,1,GeS15,GeS15_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,2830314636","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_102,1,FS10,FS10_SWFas_RhLEI,SWFas_RhLEI,"0,6381998062","0,4274659157","0,1400003434",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1020,1,GeS14,GeS14_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,1439094543","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1021,1,GeS13,GeS13_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,2970581055","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1022,1,GeS12,GeS12_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,796257019","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1023,1,GeS11,GeS11_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,2844696045","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1024,1,GeS10,GeS10_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,1522979736","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1025,1,GeS9,GeS9_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,2844696045","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1026,1,GeS8,GeS8_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,2960853577","0,1670651436","0,3333806992",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1027,1,GeS7,GeS7_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,6795043945","0,1752214432","0,4437818527",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1028,1,GeS6,GeS6_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"1,761844635","0,1752209663","0,4092655182",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1029,1,GeS5,GeS5_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,6953811646","0,1752200127","0,4437818527",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_103,1,FS11,FS11_SWFas_RhLEI,SWFas_RhLEI,"0,1799287796","0,4274659157","0,1400003434",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1030,1,GeS4,GeS4_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,3190116882","0,093521595","0,3525533676",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1031,1,GeS3,GeS3_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"1,428142548","0,0935225487","0,271604538",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1032,1,GeS2,GeS2_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,7529716492","0,0935225487","0,271604538",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1033,1,GeS1,GeS1_KGes_Port1_SWFas_RhLEI,KGes_Port1_SWFas_RhLEI,"0,3320617676","0,0935225487","0,344625473",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_1034,1,PS8,PS8_Port2_SWFas_RhLEI,Port2_SWFas_RhLEI,"1,28615284","0,0782809258","0,2793474197",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1035,1,PS7,PS7_Port2_SWFas_RhLEI,Port2_SWFas_RhLEI,"0,4143602848","0,0782809258","0,2793474197",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1036,1,PS6,PS6_Port2_SWFas_RhLEI,Port2_SWFas_RhLEI,"0,5083625317","0,0782809258","0,2793474197",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1037,1,PS5,PS5_Port2_SWFas_RhLEI,Port2_SWFas_RhLEI,"0,0875189304","0,3147671223","0,2793474197",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1038,1,PS4,PS4_Port2_SWFas_RhLEI,Port2_SWFas_RhLEI,"0,0875189304","1,13913393","0,2793474197",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1039,1,PS3,PS3_Port2_SWFas_RhLEI,Port2_SWFas_RhLEI,"0,0875189304","0,2413201332","0,2793474197",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_104,1,FS12,FS12_SWFas_RhLEI,SWFas_RhLEI,"0,3371295929","0,417565465","0,1400003434",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_1040,1,PS2,PS2_Port2_SWFas_RhLEI,Port2_SWFas_RhLEI,"0,087518692","0,1596097946","0,2793474197",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_105,1,FS13,FS13_SWFas_RhLEI,SWFas_RhLEI,"0,4266242981","0,3699083328","0,1400003434",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_106,1,FS14,FS14_SWFas_RhLEI,SWFas_RhLEI,"0,4746160507","0,3699083328","0,1400003434",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_107,1,FS15,FS15_SWFas_RhLEI,SWFas_RhLEI,"0,1541481018","0,1339627504","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_108,1,FS16,FS16_SWFas_RhLEI,SWFas_RhLEI,"0,2439346313","0,1339628696","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_109,1,FS17,FS17_SWFas_RhLEI,SWFas_RhLEI,"0,2358207703","0,1339628696","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_11,2,Fe,Fe_MRIS_MGi_RhLEI,MRIS_MGi_RhLEI,"2,162590027","2,566101074","0,3901462555",7,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_110,1,FS18,FS18_SWFas_RhLEI,SWFas_RhLEI,"0,4207115173","0,3971662521","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_111,1,FS19,FS19_SWFas_RhLEI,SWFas_RhLEI,"0,3261947632","0,4107269049","0,1399993896",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_112,1,FS20,FS20_SWFas_RhLEI,SWFas_RhLEI,"1,080919266","0,4454158545","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_113,1,FS21,FS21_SWFas_RhLEI,SWFas_RhLEI,"0,2614898682","0,1888802052","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_114,1,FS23,FS23_SWFas_RhLEI,SWFas_RhLEI,"0,4371643066","0,2142181396","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_115,1,FS24,FS24_SWFas_RhLEI,SWFas_RhLEI,"0,1266384125","0,0475418568","0,140001297",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_116,1,FS25,FS25_SWFas_RhLEI,SWFas_RhLEI,"0,1445350647","0,4077169895","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_117,1,FS26,FS26_SWFas_RhLEI,SWFas_RhLEI,"0,3576374054","0,4153535366","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_118,1,FS27,FS27_SWFas_RhLEI,SWFas_RhLEI,"0,6613121033","0,4077174664","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_119,1,FS28,FS28_SWFas_RhLEI,SWFas_RhLEI,"0,0263748169","0,0115466118","0,140001297",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_12,2,Fe01,Fe01_MRIS_SWFas_RhLEI,MRIS_SWFas_RhLEI,"2,348726273","1,594663262","0,4940538406",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_120,1,FS29,FS29_SWFas_RhLEI,SWFas_RhLEI,"0,148891449","0,1370432377","0,2190008163",0,0,0,0,0,0,0,0,0,1,0,0
THL_FAS_ID160818135327_121,1,FS30,FS30_SWFas_RhLEI,SWFas_RhLEI,"0,2183990479","0,1499037743","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_122,1,FS31,FS31_SWFas_RhLEI,SWFas_RhLEI,"0,2183990479","0,1499037743","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_123,1,FS32,FS32_SWFas_RhLEI,SWFas_RhLEI,"0,2543964386","0,1302475929","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_124,1,FS33,FS33_SWFas_RhLEI,SWFas_RhLEI,"0,3069725037","0,3185367584","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_125,1,FS34,FS34_SWFas_RhLEI,SWFas_RhLEI,"0,3793849945","0,3287863731","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_126,1,FS35,FS35_SWFas_RhLEI,SWFas_RhLEI,"0,2494239807","0,3042640686","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_127,1,FS36,FS36_SWFas_RhLEI,SWFas_RhLEI,"0,3438949585","0,3164639473","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_128,1,FS37,FS37_SWFas_RhLEI,SWFas_RhLEI,"0,6537055969","0,3164634705","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_129,1,FS38,FS38_SWFas_RhLEI,SWFas_RhLEI,"0,1328372955","0,065803051","0,1399993896",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_13,2,Fe02,Fe02_MRIS_SWFas_RhLEI,MRIS_SWFas_RhLEI,"2,076797485","1,594663262","0,4448413849",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_130,1,FS39,FS39_SWFas_RhLEI,SWFas_RhLEI,"0,8069629669","0,3164639473","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_131,1,FS40,FS40_SWFas_RhLEI,SWFas_RhLEI,"0,3407402039","0,3239355087","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_132,1,FS41,FS41_SWFas_RhLEI,SWFas_RhLEI,"0,3056106567","0,3184423447","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_133,1,FS42,FS42_SWFas_RhLEI,SWFas_RhLEI,"0,0932006836","0,1273231506","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_134,1,FS43,FS43_SWFas_RhLEI,SWFas_RhLEI,"0,078918457","0,1273231506","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_135,1,FS44,FS44_SWFas_RhLEI,SWFas_RhLEI,"0,1067695618","0,3274931908","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_136,1,FS45,FS45_SWFas_RhLEI,SWFas_RhLEI,"0,6082363129","0,325261116","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_137,1,FS46,FS46_SWFas_RhLEI,SWFas_RhLEI,"0,8558197021","0,3089227676","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_138,1,FS47,FS47_SWFas_RhLEI,SWFas_RhLEI,"0,3866443634","0,3089227676","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_139,1,FS48,FS48_SWFas_RhLEI,SWFas_RhLEI,"0,422000885","0,1339659691","0,1400012973",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_14,2,Fe03,Fe03_MRIS_SWFas_RhLEI,MRIS_SWFas_RhLEI,"1,657766342","3,495802402","0,1120758057",6,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_140,1,FS49,FS49_SWFas_RhLEI,SWFas_RhLEI,"0,3840732574","0,3757915497","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_141,1,FS50,FS50_SWFas_RhLEI,SWFas_RhLEI,"0,3453807831","0,3391327858","0,1399993896",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_142,1,FS51,FS51_SWFas_RhLEI,SWFas_RhLEI,"0,9485282898","0,3612909317","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_143,1,FS52,FS52_SWFas_RhLEI,SWFas_RhLEI,"0,496711731","0,3612909317","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_144,1,FS53,FS53_SWFas_RhLEI,SWFas_RhLEI,"0,093082428","0,141014576","0,1400012973",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_145,1,FS54,FS54_SWFas_RhLEI,SWFas_RhLEI,"0,0611572266","0,1281075478","0,1400012973",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_146,1,FS55,FS55_SWFas_RhLEI,SWFas_RhLEI,"0,1413421631","0,1281075478","0,1400012973",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_147,1,FS56,FS56_SWFas_RhLEI,SWFas_RhLEI,"0,116859436","0,1307992935","0,1400012973",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_148,1,FS57,FS57_SWFas_RhLEI,SWFas_RhLEI,"0,1788253784","0,1281075478","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_149,1,FS58,FS58_SWFas_RhLEI,SWFas_RhLEI,"0,8378238678","0,2972211838","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_15,2,Fe04,Fe04_MRIS_SWFas_RhLEI,MRIS_SWFas_RhLEI,"1,672989845","3,495802402","0,1120758057",8,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_150,1,Kon1,Kon1_SWFas_RhLEI,SWFas_RhLEI,"0,590259552","0,5831956863","0,2730989456",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_151,1,Kon2,Kon2_SWFas_RhLEI,SWFas_RhLEI,"0,5860977173","0,5831956863","0,2730989456",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_152,1,Kon3,Kon3_SWFas_RhLEI,SWFas_RhLEI,"0,5773487091","0,5700721741","0,2730989456",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_153,1,Kon4,Kon4_SWFas_RhLEI,SWFas_RhLEI,"0,5562057495","0,5822825432","0,2730989456",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_154,1,Kon5,Kon5_SWFas_RhLEI,SWFas_RhLEI,"0,5789709091","0,5822825432","0,2730989456",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_155,1,Kon6,Kon6_SWFas_RhLEI,SWFas_RhLEI,"0,5860958099","0,5831956863","0,2730989456",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_156,1,Kon7,Kon7_SWFas_RhLEI,SWFas_RhLEI,"0,5902614594","0,5831956863","0,2730989456",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_157,1,Kon8,Kon8_SWFas_RhLEI,SWFas_RhLEI,"0,5902633667","0,5831956863","0,2730989456",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_158,1,FS67,FS67_SWFas_RhLEI,SWFas_RhLEI,"0,2829418182","1,234127998","0,1399993896",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_159,1,FS68,FS68_SWFas_RhLEI,SWFas_RhLEI,"0,271276474","0,9846074581","0,1399993896",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_16,2,Fe1,Fe1_SWFas_RhLEI,SWFas_RhLEI,"2,02457428","2,918527365","0,140001297",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_160,1,FS69,FS69_SWFas_RhLEI,SWFas_RhLEI,"0,271276474","0,2021346092","0,1399993896",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_161,1,FS70,FS70_SWFas_RhLEI,SWFas_RhLEI,"0,2854576111","1,177564383","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_162,1,FS71,FS71_SWFas_RhLEI,SWFas_RhLEI,"0,2829437256","1,183840752","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_163,1,FS72,FS72_SWFas_RhLEI,SWFas_RhLEI,"0,4310112","0,1229358912","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_164,1,FS73,FS73_SWFas_RhLEI,SWFas_RhLEI,"0,7887229919","0,1229358912","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_165,1,FS74,FS74_SWFas_RhLEI,SWFas_RhLEI,"0,8640270233","0,1229358912","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_166,1,FS75,FS75_SWFas_RhLEI,SWFas_RhLEI,"0,8135242462","0,1229358912","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_167,1,FS76,FS76_SWFas_RhLEI,SWFas_RhLEI,"0,858297348","0,1229379177","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_168,1,FS77,FS77_SWFas_RhLEI,SWFas_RhLEI,"0,7591018677","0,1229379177","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_169,1,FS78,FS78_SWFas_RhLEI,SWFas_RhLEI,"0,8135128021","0,1229379177","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_17,2,Fe2,Fe2_SWFas_RhLEI,SWFas_RhLEI,"1,985336304","2,915093303","0,140001297",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_170,1,FS79,FS79_SWFas_RhLEI,SWFas_RhLEI,"0,3810253143","0,1229379177","0,1400012971",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_171,1,FS80,FS80_SWFas_RhLEI,SWFas_RhLEI,"0,4989490509","0,2573583126","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_172,1,FS81,FS81_SWFas_RhLEI,SWFas_RhLEI,"0,8115539551","0,2573583126","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_173,1,FS82,FS82_SWFas_RhLEI,SWFas_RhLEI,"0,6528301239","0,2573583126","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_174,1,FS83,FS83_SWFas_RhLEI,SWFas_RhLEI,"0,6702823639","0,2573583126","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_175,1,FS84,FS84_SWFas_RhLEI,SWFas_RhLEI,"0,6109752655","0,25736022","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_176,1,FS85,FS85_SWFas_RhLEI,SWFas_RhLEI,"0,759098053","0,25736022","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_177,1,FS86,FS86_SWFas_RhLEI,SWFas_RhLEI,"0,8135147095","0,1229381561","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_178,1,FS87,FS87_SWFas_RhLEI,SWFas_RhLEI,"0,4515609741","0,1229381561","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_179,1,FS88,FS88_SWFas_RhLEI,SWFas_RhLEI,"0,7748317719","0,2908571959","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_18,2,Fe3,Fe3_SWFas_RhLEI,SWFas_RhLEI,"1,96941185","2,91509366","0,140001297",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_180,1,FS89,FS89_SWFas_RhLEI,SWFas_RhLEI,"0,4933128357","0,2908571959","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_181,1,FS90,FS90_SWFas_RhLEI,SWFas_RhLEI,"0,6611442566","0,2908571959","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_182,1,FS91,FS91_SWFas_RhLEI,SWFas_RhLEI,"0,5837974548","0,2908571959","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_183,1,FS92,FS92_SWFas_RhLEI,SWFas_RhLEI,"0,7488021851","0,2908571959","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_184,1,FS93,FS93_SWFas_RhLEI,SWFas_RhLEI,"0,4445762634","0,2908571959","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_185,1,FS94,FS94_SWFas_RhLEI,SWFas_RhLEI,"0,7780265808","0,2573583126","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_186,1,FS95,FS95_SWFas_RhLEI,SWFas_RhLEI,"0,5745296478","0,2573583126","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_187,1,FS96,FS96_SWFas_RhLEI,SWFas_RhLEI,"0,7342777252","0,2573583126","0,1400003433",0,0,0,0,0,0,0,0,0,0,0,0
THL_FAS_ID160818135327_188,1,FS97,FS97_SWFas_RhLEI,SWFas_RhLEI,"0,8135871887","0,2967110872","0,1400012972",0,0,0,0,0,0,0,0,0,0,0,0
