ID,Hierarchy,Object,ShortName,Link
GewB_ID160920152711_3,1.0,FS1,FS1_OFas_BrGe,OFas_BrGe,-13.860408782958984,9.019864082336426,-12.865270614624023,9.019864082336426,-12.865270614624023,9.334280967712402,-13.860408782958984,9.334280967712402
GewB_ID160920152711_4,1.0,FS2,FS2_OFas_BrGe,OFas_BrGe,-14.267620086669922,9.019864082336426,-13.8660888671875,9.019864082336426,-13.8660888671875,9.334280967712402,-14.267620086669922,9.334280967712402
GewB_ID160920152711_5,1.0,FS3,FS3_OFas_BrGe,OFas_BrGe,-12.859590530395508,9.019864082336426,-12.567031860351562,9.019864082336426,-12.567031860351562,9.334280967712402,-12.859590530395508,9.334280967712402
GewB_ID160920152711_6,1.0,FS4,FS4_OFas_BrGe,OFas_BrGe,-13.419656753540039,8.64399242401123,-12.56546688079834,8.64399242401123,-12.56546688079834,9.01434326171875,-13.419656753540039,9.01434326171875
GewB_ID160920152711_7,1.0,FS5,FS5_OFas_BrGe,OFas_BrGe,-14.267620086669922,8.64399242401123,-13.425334930419922,8.64399242401123,-13.425334930419922,9.01434326171875,-14.267620086669922,9.01434326171875
GewB_ID160920152711_8,1.0,FS6,FS6_OFas_BrGe,OFas_BrGe,-13.419656753540039,7.993915557861328,-12.56546688079834,7.993915557861328,-12.56546688079834,8.348745346069336,-13.419656753540039,8.348745346069336
GewB_ID160920152711_9,1.0,FS7,FS7_OFas_BrGe,OFas_BrGe,-14.267620086669922,7.993915557861328,-13.425334930419922,7.993915557861328,-13.425334930419922,8.348745346069336,-14.267620086669922,8.348745346069336
GewB_ID160920152711_10,1.0,FS8,FS8_OFas_BrGe,OFas_BrGe,-13.860408782958984,8.353903770446777,-12.865270614624023,8.353903770446777,-12.865270614624023,8.634716987609863,-13.860408782958984,8.634716987609863
GewB_ID160920152711_11,1.0,FS9,FS9_OFas_BrGe,OFas_BrGe,-14.267620086669922,8.353903770446777,-13.8660888671875,8.353903770446777,-13.8660888671875,8.634716987609863,-14.267620086669922,8.634716987609863
GewB_ID160920152711_12,1.0,FS10,FS10_OFas_BrGe,OFas_BrGe,-12.859590530395508,8.353903770446777,-12.567031860351562,8.353903770446777,-12.567031860351562,8.634716987609863,-12.859590530395508,8.634716987609863
GewB_ID160920152711_13,1.0,FS11,FS11_OFas_BrGe,OFas_BrGe,-14.105915069580078,7.684200286865234,-12.996768951416016,7.684200286865234,-12.996768951416016,7.988653659820557,-14.105915069580078,7.988653659820557
GewB_ID160920152711_14,1.0,FS12,FS12_OFas_BrGe,OFas_BrGe,-14.267620086669922,7.684200286865234,-14.111595153808594,7.684200286865234,-14.111595153808594,7.988653659820557,-14.267620086669922,7.988653659820557
GewB_ID160920152711_15,1.0,FS13,FS13_OFas_BrGe,OFas_BrGe,-14.124419212341309,9.341828346252441,-13.328899383544922,9.341828346252441,-13.328899383544922,9.669845581054688,-14.124419212341309,9.669845581054688
GewB_ID160920152711_16,1.0,FS14,FS14_OFas_BrGe,OFas_BrGe,-14.267620086669922,9.341828346252441,-14.13010025024414,9.341828346252441,-14.13010025024414,9.669845581054688,-14.267620086669922,9.669845581054688
GewB_ID160920152711_17,1.0,FS15,FS15_OFas_BrGe,OFas_BrGe,-13.32321834564209,9.341828346252441,-12.567031860351562,9.341828346252441,-12.567031860351562,9.669845581054688,-13.32321834564209,9.669845581054688
GewB_ID160920152711_18,1.0,FS16,FS16_OFas_BrGe,OFas_BrGe,-12.992603302001953,7.684200286865234,-12.56546688079834,7.684200286865234,-12.56546688079834,7.988653659820557,-12.992603302001953,7.988653659820557
GewB_ID160920152711_19,1.0,FS17,FS17_OFas_BrGe,OFas_BrGe,-14.105915069580078,6.934201240539551,-12.996768951416016,6.934201240539551,-12.996768951416016,7.308767318725586,-14.105915069580078,7.308767318725586
GewB_ID160920152711_20,1.0,FS18,FS18_OFas_BrGe,OFas_BrGe,-14.267620086669922,6.934201240539551,-14.111595153808594,6.934201240539551,-14.111595153808594,7.308767318725586,-14.267620086669922,7.308767318725586
GewB_ID160920152711_21,1.0,FS19,FS19_OFas_BrGe,OFas_BrGe,-12.992603302001953,6.934201240539551,-12.56546688079834,6.934201240539551,-12.56546688079834,7.308767318725586,-12.992603302001953,7.308767318725586
GewB_ID160920152711_22,1.0,FS20,FS20_OFas_BrGe,OFas_BrGe,-13.419656753540039,7.322527885437012,-12.56546688079834,7.322527885437012,-12.56546688079834,7.677358627319336,-13.419656753540039,7.677358627319336
GewB_ID160920152711_23,1.0,FS21,FS21_OFas_BrGe,OFas_BrGe,-14.267620086669922,7.322527885437012,-13.425334930419922,7.322527885437012,-13.425334930419922,7.677358627319336,-14.267620086669922,7.677358627319336
GewB_ID160920152711_24,1.0,FS22,FS22_OFas_BrGe,OFas_BrGe,-13.419656753540039,6.565545082092285,-12.56546688079834,6.565545082092285,-12.56546688079834,6.920375823974609,-13.419656753540039,6.920375823974609
GewB_ID160920152711_25,1.0,FS23,FS23_OFas_BrGe,OFas_BrGe,-14.267620086669922,6.565545082092285,-13.425334930419922,6.565545082092285,-13.425334930419922,6.920375823974609,-14.267620086669922,6.920375823974609
GewB_ID160920152711_26,1.0,FS24,FS24_OFas_BrGe,OFas_BrGe,-10.435920715332031,9.019864082336426,-9.694075584411621,9.019864082336426,-9.694075584411621,9.334280967712402,-10.435920715332031,9.334280967712402
GewB_ID160920152711_27,1.0,FS25,FS25_OFas_BrGe,OFas_BrGe,-10.640982627868652,9.019864082336426,-10.441600799560547,9.019864082336426,-10.441600799560547,9.334280967712402,-10.640982627868652,9.334280967712402
