Oject,Index
polySurface309,3.0,-21.02463722229004,8.31136703491211,-22.436601638793945,8.983911514282227,-23.84856605529785,8.31136703491211,-23.793996810913086,8.26963996887207,-23.793996810913086,8.16053581237793,-21.079206466674805,8.16053581237793,-21.079206466674805,8.26963996887207
polySurface308,3.0,-21.079206466674805,8.16053581237793,-23.793996810913086,8.16053581237793,-23.793996810913086,7.995883464813232,-23.68886375427246,7.995883464813232,-21.18433952331543,7.995883464813232,-21.079206466674805,7.995883464813232
polySurface278,3.0,-13.40229606628418,8.31136703491211,-14.814260482788086,8.983911514282227,-16.226224899291992,8.31136703491211,-16.171655654907227,8.26963996887207,-16.171655654907227,8.16053581237793,-13.456865310668945,8.16053581237793,-13.456865310668945,8.26963996887207
polySurface277,3.0,-13.456865310668945,8.16053581237793,-16.171655654907227,8.16053581237793,-16.171655654907227,7.995883464813232,-16.0665225982666,7.995883464813232,-13.56199836730957,7.995883464813232,-13.456865310668945,7.995883464813232
polySurface9,2.0,-11.456281661987305,5.909772872924805,-10.873947143554688,5.909773826599121,-10.873947143554688,7.049738883972168,-11.456281661987305,7.049738883972168
polySurface10,2.0,-12.145315170288086,5.909772872924805,-11.576995849609375,5.909773826599121,-11.576995849609375,7.049738883972168,-12.145315170288086,7.049738883972168
polySurface11,2.0,-11.456281661987305,4.136905670166016,-10.873947143554688,4.136906623840332,-10.873947143554688,5.762993335723877,-11.456281661987305,5.762993335723877
polySurface12,2.0,-12.145315170288086,4.137513160705566,-11.576995849609375,4.137514114379883,-11.576995849609375,5.763600826263428,-12.145315170288086,5.763600826263428
polySurface13,2.0,-7.818704605102539,5.909772872924805,-7.254682540893555,5.909773826599121,-7.254682540893555,7.049738883972168,-7.818704605102539,7.049738883972168
polySurface14,2.0,-8.526050567626953,5.909772872924805,-7.939418792724609,5.909773826599121,-7.939418792724609,7.049738883972168,-8.526050567626953,7.049738883972168
polySurface15,2.0,-7.818704605102539,4.136905670166016,-7.254682540893555,4.136906623840332,-7.254682540893555,5.762993335723877,-7.818704605102539,5.762993335723877
polySurface16,2.0,-8.526050567626953,4.137513160705566,-7.939418792724609,4.137514114379883,-7.939418792724609,5.763600826263428,-8.526050567626953,5.763600826263428
polySurface17,2.0,-4.290151596069336,5.909772872924805,-3.7261295318603516,5.909773826599121,-3.7261295318603516,7.049738883972168,-4.290151596069336,7.049738883972168
polySurface18,2.0,-5.041463851928711,5.909772872924805,-4.410865783691406,5.909773826599121,-4.410865783691406,7.049738883972168,-5.041463851928711,7.049738883972168
polySurface19,2.0,-4.290151596069336,4.136905670166016,-3.7261295318603516,4.136906623840332,-3.7261295318603516,5.762993335723877,-4.290151596069336,5.762993335723877
polySurface20,2.0,-5.041463851928711,4.137513160705566,-4.410865783691406,4.137514114379883,-4.410865783691406,5.763600826263428,-5.041463851928711,5.763600826263428
polySurface21,2.0,2.400989532470703,5.909772872924805,2.9908618927001953,5.909773826599121,2.9908618927001953,7.049738883972168,2.400989532470703,7.049738883972168
polySurface22,2.0,1.6947250366210938,5.909772872924805,2.2802772521972656,5.909773826599121,2.2802772521972656,7.049738883972168,1.6947250366210938,7.049738883972168
polySurface23,2.0,2.400989532470703,4.136905670166016,2.9908618927001953,4.136906623840332,2.9908618927001953,5.762993335723877,2.400989532470703,5.762993335723877
polySurface24,2.0,1.6947250366210938,4.137513160705566,2.2802772521972656,4.137514114379883,2.2802772521972656,5.763600826263428,1.6947250366210938,5.763600826263428
polySurface25,2.0,-11.456281661987305,1.5437111854553223,-10.873947143554688,1.5437116622924805,-10.873947143554688,2.792186737060547,-11.456281661987305,2.792186737060547
polySurface26,2.0,-12.145315170288086,1.5437111854553223,-11.576995849609375,1.5437116622924805,-11.576995849609375,2.792186737060547,-12.145315170288086,2.792186737060547
polySurface27,2.0,-11.456281661987305,0.14235424995422363,-10.873947143554688,0.14235472679138184,-10.873947143554688,1.411870002746582,-11.456281661987305,1.411870002746582
polySurface28,2.0,-12.145315170288086,0.14296174049377441,-11.576995849609375,0.14296221733093262,-11.576995849609375,1.4124774932861328,-12.145315170288086,1.4124774932861328
polySurface29,2.0,-7.818704605102539,1.5437111854553223,-7.254682540893555,1.5437116622924805,-7.254682540893555,2.792186737060547,-7.818704605102539,2.792186737060547
polySurface30,2.0,-8.526050567626953,1.5437111854553223,-7.939418792724609,1.5437116622924805,-7.939418792724609,2.792186737060547,-8.526050567626953,2.792186737060547
polySurface31,2.0,-7.818704605102539,0.14235424995422363,-7.254682540893555,0.14235472679138184,-7.254682540893555,1.411870002746582,-7.818704605102539,1.411870002746582
polySurface32,2.0,-8.526050567626953,0.14296174049377441,-7.939418792724609,0.14296221733093262,-7.939418792724609,1.4124774932861328,-8.526050567626953,1.4124774932861328
polySurface33,2.0,-4.330738067626953,1.5437111854553223,-3.7261295318603516,1.5437116622924805,-3.7261295318603516,2.792186737060547,-4.330738067626953,2.792186737060547
polySurface34,2.0,-5.041463851928711,1.5437111854553223,-4.451450347900391,1.5437116622924805,-4.451450347900391,2.792186737060547,-5.041463851928711,2.792186737060547
polySurface35,2.0,-4.330738067626953,0.14235424995422363,-3.7261295318603516,0.14235472679138184,-3.7261295318603516,1.411870002746582,-4.330738067626953,1.411870002746582
polySurface36,2.0,-5.041463851928711,0.14296174049377441,-4.451450347900391,0.14296221733093262,-4.451450347900391,1.4124774932861328,-5.041463851928711,1.4124774932861328
polySurface37,2.0,2.400989532470703,1.5437111854553223,2.9908618927001953,1.5437116622924805,2.9908618927001953,2.792186737060547,2.400989532470703,2.792186737060547
polySurface38,2.0,1.6947250366210938,1.5437111854553223,2.2802772521972656,1.5437116622924805,2.2802772521972656,2.792186737060547,1.6947250366210938,2.792186737060547
polySurface39,2.0,2.400989532470703,0.18156981468200684,2.9908618927001953,0.18157029151916504,2.9908618927001953,1.411870002746582,2.400989532470703,1.411870002746582
polySurface40,2.0,1.6947250366210938,0.18217730522155762,2.2802772521972656,0.18217778205871582,2.2802772521972656,1.4124774932861328,1.6947250366210938,1.4124774932861328
polySurface41,2.0,-0.8006458282470703,5.909772872924805,-0.22184371948242188,5.909773349761963,-0.22184371948242188,7.049738883972168,-0.8006458282470703,7.049738883972168
polySurface42,2.0,-1.505788803100586,5.909772872924805,-0.9213581085205078,5.909773349761963,-0.9213581085205078,7.049738883972168,-1.505788803100586,7.049738883972168
polySurface43,2.0,-0.8006458282470703,4.910068988800049,-0.22184371948242188,4.910069465637207,-0.22184371948242188,5.762993335723877,-0.8006458282470703,5.762993335723877
polySurface44,2.0,-1.505788803100586,4.9106764793396,-0.9213581085205078,4.910676956176758,-0.9213581085205078,5.763600826263428,-1.505788803100586,5.763600826263428
polySurface310,2.0,0.187957763671875,7.577941417694092,0.7458724975585938,7.577941417694092,0.7458724975585938,7.995883464813232,0.187957763671875,7.995883464813232
polySurface311,2.0,0.7458724975585938,7.577941417694092,0.187957763671875,7.577941417694092,0.268402099609375,6.9941534996032715,0.6654281616210938,6.9941534996032715
polySurface312,2.0,-2.550323486328125,7.577941417694092,-1.9924087524414062,7.577941417694092,-1.9924087524414062,7.995883464813232,-2.550323486328125,7.995883464813232
polySurface313,2.0,-1.9924087524414062,7.577941417694092,-2.550323486328125,7.577941417694092,-2.469879150390625,6.9941534996032715,-2.0728530883789062,6.9941534996032715
polySurface314,2.0,-6.394426345825195,7.577941417694092,-5.836511611938477,7.577941417694092,-5.836511611938477,7.995883464813232,-6.394426345825195,7.995883464813232
polySurface315,2.0,-5.836511611938477,7.577941417694092,-6.394426345825195,7.577941417694092,-6.313982009887695,6.9941534996032715,-5.916955947875977,6.9941534996032715
polySurface316,2.0,-9.986326217651367,7.577941417694092,-9.428411483764648,7.577941417694092,-9.428411483764648,7.995883464813232,-9.986326217651367,7.995883464813232
polySurface317,2.0,-9.428411483764648,7.577941417694092,-9.986326217651367,7.577941417694092,-9.905881881713867,6.9941534996032715,-9.508855819702148,6.9941534996032715
polySurface318,2.0,3.710355758666992,7.577941417694092,4.268270492553711,7.577941417694092,4.268270492553711,7.995883464813232,3.710355758666992,7.995883464813232
polySurface319,2.0,4.268270492553711,7.577941417694092,3.710355758666992,7.577941417694092,3.790800094604492,6.9941534996032715,4.187826156616211,6.9941534996032715
polySurface222,2.0,-27.966609954833984,7.577941417694092,-27.408695220947266,7.577941417694092,-27.408695220947266,7.995883464813232,-27.966609954833984,7.995883464813232
polySurface223,2.0,-27.408695220947266,7.577941417694092,-27.966609954833984,7.577941417694092,-27.886165618896484,6.9941534996032715,-27.489139556884766,6.9941534996032715
polySurface224,2.0,-33.77110290527344,7.577941417694092,-33.21318817138672,7.577941417694092,-33.21318817138672,7.995883464813232,-33.77110290527344,7.995883464813232
polySurface225,2.0,-33.21318817138672,7.577941417694092,-33.77110290527344,7.577941417694092,-33.69065856933594,6.9941534996032715,-33.29363250732422,6.9941534996032715
polySurface226,2.0,-36.398155212402344,7.577941417694092,-35.840240478515625,7.577941417694092,-35.840240478515625,7.995883464813232,-36.398155212402344,7.995883464813232
polySurface227,2.0,-35.840240478515625,7.577941417694092,-36.398155212402344,7.577941417694092,-36.317710876464844,6.9941534996032715,-35.920684814453125,6.9941534996032715
polySurface89,2.0,0.187957763671875,8.269640922546387,0.7458724975585938,8.269640922546387,0.7458724975585938,9.099405288696289,0.187957763671875,9.099405288696289
polySurface90,2.0,-2.550323486328125,8.269640922546387,-1.9924087524414062,8.269640922546387,-1.9924087524414062,9.099405288696289,-2.550323486328125,9.099405288696289
polySurface91,2.0,-6.394426345825195,8.269640922546387,-5.836509704589844,8.269640922546387,-5.836509704589844,9.099405288696289,-6.394426345825195,9.099405288696289
polySurface92,2.0,-9.986326217651367,8.269640922546387,-9.428413391113281,8.269640922546387,-9.428413391113281,9.099405288696289,-9.986326217651367,9.099405288696289
polySurface93,2.0,3.710355758666992,8.269640922546387,4.268272399902344,8.269640922546387,4.268272399902344,9.099405288696289,3.710355758666992,9.099405288696289
polySurface94,2.0,-27.966609954833984,8.269640922546387,-27.40869140625,8.269640922546387,-27.40869140625,9.099405288696289,-27.966609954833984,9.099405288696289
polySurface95,2.0,-33.77110290527344,8.269640922546387,-33.21318817138672,8.269640922546387,-33.21318817138672,9.099405288696289,-33.77110290527344,9.099405288696289
polySurface96,2.0,-36.398155212402344,8.269640922546387,-35.840240478515625,8.269640922546387,-35.840240478515625,9.099405288696289,-36.398155212402344,9.099405288696289
polySurface97,2.0,0.11605453491210938,9.099405288696289,0.8177757263183594,9.099405288696289,0.8177757263183594,9.229415893554688,0.11605453491210938,9.229415893554688
polySurface98,2.0,-2.6222267150878906,9.099405288696289,-1.9205055236816406,9.099405288696289,-1.9205055236816406,9.229415893554688,-2.6222267150878906,9.229415893554688
