ID,Hierarchy,Object,ShortName,Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,1.232349693585599,4.378784309343825,1.2336408923160678,4.394737678484449,1.232824547101224,4.394737678484449,0.5738207934391147,4.394737678484449,0.5749413989078648,4.378784309343825,0.5786082385074741,4.363688484148512,0.5846038744938022,4.349784675554762,0.5927107165348179,4.337402473406325,0.5998298571598178,4.329909187273512,0.6028063891422397,4.326875129656324,0.6148681567203648,4.3185340652032,0.6284371874820834,4.312711311296949,1.1717541430484897,4.312711311296949,1.1868922350895053,4.3185340652032,1.2003489611637241,4.326875129656324,1.2118733141910678,4.337402473406325,1.2212153552066929,4.349784675554762,1.2281242297184116,4.363688484148512,,,,,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,1.1717541430484897,4.312711311296949,0.6284371874820834,4.312711311296949,0.6284373400699741,4.290535865740309,0.6351364062320835,4.290535865740309,0.6583222888004429,4.290535865740309,1.139389488507474,4.2905361709160905,1.1717539904605991,4.2905361709160905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,1.139389488507474,4.2905361709160905,0.6583222888004429,4.290535865740309,0.6583222888004429,4.19585843654109,1.139389488507474,4.19585843654109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,1.1556614611637241,4.155656715349684,0.6431648180973178,4.155656715349684,0.6498518298160678,4.1493746718926525,0.6560186694156772,4.1423010024590585,0.6616223071109897,4.134487281755934,1.1330799792301303,4.134750648455152,1.1387762377750523,4.141486793474684,1.145099937726224,4.147634254412184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,1.1556614611637241,4.164481178240309,0.6431648180973178,4.164481178240309,0.6431648180973178,4.155656715349684,1.1556614611637241,4.155656715349684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,1.1556614611637241,4.164481178240309,1.162857506085599,4.165540748552809,1.1702035449039585,4.16846097560359,1.1742101977359898,4.174983802752028,1.1725778124820836,4.185518775896559,1.1632842944156772,4.1930779799981215,1.1491732714664584,4.195843482927809,1.139389488507474,4.19585843654109,0.6583222888004429,4.19585843654109,0.6532554553043491,4.195933204607496,0.6542683337223179,4.195928626970778,0.6487034533512241,4.195816627459059,0.6404144213688022,4.194598365740309,0.6334120104801303,4.191610694841871,0.6284535143863803,4.1867629775567154,0.6261747668277866,4.181165748552809,0.6263848803531772,4.174310890154372,0.6290504382145053,4.1691805800957775,0.6351365588199741,4.165867286638746,0.6431648180973178,4.164481178240309,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,0.5181158373844272,4.471058479265699,0.5232026598941928,4.467709480242262,0.527772514630521,4.463733650164137,0.5317697070133335,4.459190803484449,0.5351379321109897,4.454140144304762,0.537821342755521,4.448642707781325,1.2476328967105992,4.448642707781325,1.2503161547672397,4.454140144304762,1.253684379864896,4.459190803484449,1.2576815722477084,4.463733650164137,1.2622515795719271,4.467709480242262,1.267338402081693,4.471058479265699,1.270057670880521,4.472479377703199,0.5153965685855991,4.472479377703199,,,,,,,,,,,,,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,0.5153965685855991,4.5024226150078865,0.5153965685855991,4.472479377703199,1.270057670880521,4.472479377703199,1.270057670880521,4.5024226150078865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID161213152328_29,1,BAT1131,PoGr_BAT1131,PoGr,0.537821342755521,4.448642707781325,0.537821342755521,4.394737678484449,1.2476328967105992,4.394737678484449,1.2476328967105992,4.448642707781325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID161213152328_66,1,BAT1065,PoGr_BAT1065,PoGr,4.864801475812162,4.315278449968824,4.329377281476225,4.315278449968824,4.329377586652005,4.293103004412184,4.361662742902006,4.293103004412184,4.833690635968412,4.293103309587965,4.8648011706363805,4.293103309587965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
