ID,Hierarchy,Object,ShortName,Link
THL_FAS_ID160818135327_93,1.0,FS1,FS1_SWFas_RhLEI,SWFas_RhLEI,1.1686077117919922,-0.5682259798049927,1.1686077117919922,-0.2715159058570862,0.6690998077392578,-0.271514892578125,0.6690998077392578,-0.3385350704193115,0.7326316833496094,-0.33853501081466675,0.7326316833496094,-0.47453442215919495,0.6690998077392578,-0.47453442215919495,0.6690998077392578,-0.5682259798049927
THL_FAS_ID160818135327_94,1.0,FS2,FS2_SWFas_RhLEI,SWFas_RhLEI,-26.09470558166504,-0.29439473152160645,-25.189746856689453,-0.29439473152160645,-25.189746856689453,0.0027921199798583984,-26.09470558166504,0.0027914047241210938
THL_FAS_ID160818135327_95,1.0,FS3,FS3_SWFas_RhLEI,SWFas_RhLEI,1.4441585540771484,-0.2635355591773987,1.4441585540771484,0.03511737287044525,0.5728492736816406,0.03511802852153778,0.5728492736816406,-0.08784852921962738,0.6657981872558594,-0.08784852921962738,0.6657981872558594,-0.26353588700294495
THL_FAS_ID160818135327_96,1.0,FS4,FS4_SWFas_RhLEI,SWFas_RhLEI,-33.32448196411133,0.011317133903503418,-33.15365982055664,0.011317133903503418,-33.15365982055664,0.13843214511871338,-33.32447814941406,0.1384311318397522
THL_FAS_ID160818135327_97,1.0,FS5,FS5_SWFas_RhLEI,SWFas_RhLEI,-6.825841903686523,0.011317014694213867,-6.825843811035156,0.13843034207820892,-6.935857772827148,0.13843165338039398,-6.935857772827148,0.011317014694213867
THL_FAS_ID160818135327_98,1.0,FS6,FS6_SWFas_RhLEI,SWFas_RhLEI,4.656620025634766,0.1821768581867218,4.656620025634766,0.27055156230926514,4.59184455871582,0.270551860332489,4.59184455871582,0.5954111814498901,4.333564758300781,0.5954117774963379,4.333564758300781,0.1821768581867218
THL_FAS_ID160818135327_99,1.0,FS7,FS7_SWFas_RhLEI,SWFas_RhLEI,-12.36916732788086,0.1456371396780014,-12.36916732788086,0.5932913422584534,-12.789934158325195,0.5932919979095459,-12.789934158325195,0.1456371396780014
THL_FAS_ID160818135327_100,1.0,FS8,FS8_SWFas_RhLEI,SWFas_RhLEI,-12.803050994873047,0.1456371396780014,-12.803050994873047,0.5932913422584534,-13.259124755859375,0.5932919979095459,-13.259124755859375,0.1456371396780014
THL_FAS_ID160818135327_101,1.0,FS9,FS9_SWFas_RhLEI,SWFas_RhLEI,4.66649055480957,0.8227574229240417,4.66649055480957,1.0169867277145386,4.118858337402344,1.016987681388855,4.118858337402344,0.6027600765228271,4.59184455871582,0.6027600765228271,4.59184455871582,0.8227574229240417
THL_FAS_ID160818135327_102,1.0,FS10,FS10_SWFas_RhLEI,SWFas_RhLEI,-12.434185028076172,0.6006402969360352,-12.434185028076172,1.028105616569519,-13.07238483428955,1.0281062126159668,-13.07238483428955,0.6006402969360352
THL_FAS_ID160818135327_103,1.0,FS11,FS11_SWFas_RhLEI,SWFas_RhLEI,-13.07919692993164,0.6006402969360352,-13.07919692993164,1.028105616569519,-13.259125709533691,1.0281062126159668,-13.259125709533691,0.6006402969360352
THL_FAS_ID160818135327_104,1.0,FS12,FS12_SWFas_RhLEI,SWFas_RhLEI,4.66649055480957,1.0238016843795776,4.66649055480957,1.3557994365692139,4.61250114440918,1.355799674987793,4.61250114440918,1.44136643409729,4.3293609619140625,1.4413671493530273,4.3293609619140625,1.0238016843795776
THL_FAS_ID160818135327_105,1.0,FS13,FS13_SWFas_RhLEI,SWFas_RhLEI,-12.349689483642578,1.0373680591583252,-12.349689483642578,1.407275676727295,-12.776313781738281,1.4072763919830322,-12.776313781738281,1.0373680591583252
THL_FAS_ID160818135327_106,1.0,FS14,FS14_SWFas_RhLEI,SWFas_RhLEI,-12.784509658813477,1.0373680591583252,-12.784509658813477,1.407275676727295,-13.259125709533691,1.4072763919830322,-13.259125709533691,1.0373680591583252
THL_FAS_ID160818135327_107,1.0,FS15,FS15_SWFas_RhLEI,SWFas_RhLEI,-33.32322311401367,1.4164947271347046,-33.16907501220703,1.4164947271347046,-33.16907501220703,1.55045747756958,-33.32322311401367,1.5504565238952637
THL_FAS_ID160818135327_108,1.0,FS16,FS16_SWFas_RhLEI,SWFas_RhLEI,-10.304830551147461,1.4164947271347046,-10.304826736450195,1.5504565238952637,-10.548761367797852,1.5504575967788696,-10.548761367797852,1.4164947271347046
THL_FAS_ID160818135327_109,1.0,FS17,FS17_SWFas_RhLEI,SWFas_RhLEI,-8.832487106323242,1.4164947271347046,-8.83248519897461,1.5504565238952637,-9.068305969238281,1.5504575967788696,-9.068305969238281,1.4164947271347046
THL_FAS_ID160818135327_110,1.0,FS18,FS18_SWFas_RhLEI,SWFas_RhLEI,-36.32323455810547,1.9535980224609375,-36.32323455810547,1.9820740222930908,-36.633331298828125,1.9820733070373535,-36.633331298828125,1.5849077701568604,-36.21261978149414,1.5849077701568604,-36.21261978149414,1.953598141670227
THL_FAS_ID160818135327_111,1.0,FS19,FS19_SWFas_RhLEI,SWFas_RhLEI,-33.204261779785156,1.9180818796157837,-33.323219299316406,1.9180819988250732,-33.323219299316406,1.5557153224945068,-32.99702453613281,1.5557153224945068,-32.99702453613281,1.9664422273635864,-33.204261779785156,1.9664413928985596
